genome_name	new_name	taxonomy
GCA_002439125.1	bacteria16900	Empedobacter sp. UBA6322
GCA_002439135.1	bacteria16901	Pseudomonas sp. UBA6323
GCA_002439165.1	bacteria16902	Chryseobacterium indologenes
GCA_002439185.1	bacteria16903	Pseudomonas stutzeri
GCA_002439195.1	bacteria16904	Stenotrophomonas maltophilia
GCA_002439205.1	bacteria16905	Exiguobacterium sp. UBA6309
GCA_002439245.1	bacteria16906	Pseudomonas sp. UBA6307
GCA_002439265.1	bacteria16907	Pantoea vagans
GCA_002439275.1	bacteria16908	Stenotrophomonas maltophilia
GCA_002439285.1	bacteria16909	Paenibacillaceae bacterium UBA6304
GCA_002439325.1	bacteria16910	Sphingobium yanoikuyae
GCA_002439345.1	bacteria16911	Acinetobacter baumannii
GCA_002439355.1	bacteria16912	Acinetobacter radioresistens
GCA_002439375.1	bacteria16913	Lactococcus lactis
GCA_002439405.1	bacteria16914	Psychrobacter sp. UBA6291
GCA_002439425.1	bacteria16915	Enterococcus faecalis
GCA_002439445.1	bacteria16916	Lysinibacillus sp. UBA6290
GCA_002439455.1	bacteria16917	Leclercia adecarboxylata
GCA_002439475.1	bacteria16918	Enterococcaceae bacterium UBA6284
GCA_002439505.1	bacteria16919	Lysinibacillus fusiformis
GCA_002439525.1	bacteria16920	Pseudomonas stutzeri
GCA_002439545.1	bacteria16921	Lachnospiraceae bacterium UBA6453
GCA_002439555.1	bacteria16922	Bacillales bacterium UBA6448
GCA_002439585.1	bacteria16923	Bacteroidales bacterium UBA6445
GCA_002439605.1	bacteria16924	Prevotella sp. UBA6442
GCA_002439625.1	bacteria16925	bacterium UBP9_UBA6438
GCA_002439635.1	bacteria16926	Bacteroidales bacterium UBA6426
GCA_002439645.1	bacteria16927	Bacillales bacterium UBA6423
GCA_002439665.1	bacteria16928	Dialister sp. UBA6422
GCA_002439705.1	bacteria16929	Catabacter sp. UBA6420
GCA_002439715.1	bacteria16930	Prevotella sp. UBA6421
GCA_002439735.1	bacteria16931	Firmicutes bacterium UBA6418
GCA_002439755.1	bacteria16932	Prevotellaceae bacterium UBA6417
GCA_002439785.1	bacteria16933	Clostridiales bacterium UBA6412
GCA_002439805.1	bacteria16934	Bacteroidales bacterium UBA6408
GCA_002439815.1	bacteria16935	Bacteroidales bacterium UBA6405
GCA_002439835.1	bacteria16936	Verrucomicrobia bacterium UBA6404
GCA_002439865.1	bacteria16937	Bacillales bacterium UBA6400
GCA_002439875.1	bacteria16938	Bacteroidales bacterium UBA6397
GCA_002439885.1	bacteria16939	Bacteroidales bacterium UBA6395
GCA_002439905.1	bacteria16940	Cyanobacteria bacterium UBA6393
GCA_002439945.1	bacteria16941	Prevotellaceae bacterium UBA6382
GCA_002439965.1	bacteria16942	Porphyromonadaceae bacterium UBA6379
GCA_002439975.1	bacteria16943	Bacteroidales bacterium UBA6374
GCA_002440005.1	bacteria16944	Prevotella sp. UBA6381
GCA_002440025.1	bacteria16945	Porphyromonadaceae bacterium UBA6369
GCA_002440045.1	bacteria16946	Ruminococcaceae bacterium UBA6364
GCA_002440065.1	bacteria16947	Atopobium sp. UBA6362
GCA_002440075.1	bacteria16948	Spirochaetales bacterium UBA6368
GCA_002440085.1	bacteria16949	Bacteroidales bacterium UBA6360
GCA_002440125.1	bacteria16950	Bacillales bacterium UBA6356
GCA_002440145.1	bacteria16951	Verrucomicrobia bacterium UBA6354
GCA_002440155.1	bacteria16952	Bacillales bacterium UBA6352
GCA_002440165.1	bacteria16953	Alphaproteobacteria bacterium UBA6349
GCA_002440205.1	bacteria16954	bacterium UBP9_UBA6348
GCA_002440225.1	bacteria16955	Prevotella sp. UBA6339
GCA_002440235.1	bacteria16956	Alphaproteobacteria bacterium UBA6347
GCA_002440265.1	bacteria16957	Bacteroidales bacterium UBA6340
GCA_002440275.1	bacteria16958	Verrucomicrobia bacterium UBA6335
GCA_002440305.1	bacteria16959	Alphaproteobacteria bacterium UBA6334
GCA_002440325.1	bacteria16960	Stenotrophomonas maltophilia
GCA_002440335.1	bacteria16961	Sphingobacterium sp. UBA6320
GCA_002440345.1	bacteria16962	Enterobacter hormaechei
GCA_002440385.1	bacteria16963	Sphingobacterium sp. UBA6317
GCA_002440405.1	bacteria16964	Empedobacter sp. UBA6305
GCA_002440415.1	bacteria16965	Stenotrophomonas maltophilia
GCA_002440445.1	bacteria16966	Stenotrophomonas maltophilia
GCA_002440465.1	bacteria16967	Pseudomonas sp. UBA6295
GCA_002440475.1	bacteria16968	Exiguobacterium sp. UBA6282
GCA_002440495.1	bacteria16969	Pseudomonas stutzeri
GCA_002440525.1	bacteria16970	Enterococcus faecalis
GCA_002440545.1	bacteria16971	Stenotrophomonas maltophilia
GCA_002440555.1	bacteria16972	Aerococcus sp. UBA6277
GCA_002440565.1	bacteria16973	Pseudomonas stutzeri
GCA_002440605.1	bacteria16974	Flavobacteriaceae bacterium UBA6274
GCA_002440625.1	bacteria16975	Rhodobacteraceae bacterium UBA6273
GCA_002440635.1	bacteria16976	Novosphingobium sp. UBA6272
GCA_002440665.1	bacteria16977	Dechloromonas sp. UBA6271
GCA_002440685.1	bacteria16978	Leclercia adecarboxylata
GCA_002440705.1	bacteria16979	Flavobacteriaceae bacterium UBA6268
GCA_002440715.1	bacteria16980	Stenotrophomonas maltophilia
GCA_002440745.1	bacteria16981	Bacteroidales bacterium UBA6267
GCA_002440765.1	bacteria16982	bacterium UBP3_UBA6266
GCA_002440775.1	bacteria16983	Patescibacteria group bacterium UBA6264
GCA_002440805.1	bacteria16984	Chloroflexi bacterium UBA6265
GCA_002440825.1	bacteria16985	Bacteriovoracaceae bacterium UBA6261
GCA_002440845.1	bacteria16986	Patescibacteria group bacterium UBA6257
GCA_002440855.1	bacteria16987	Proteiniphilum sp. UBA6247
GCA_002440885.1	bacteria16988	Bacteroidales bacterium UBA6244
GCA_002440905.1	bacteria16989	Candidatus Roizmanbacteria bacterium UBA6242
GCA_002440925.1	bacteria16990	Dehalococcoidia bacterium UBA6234
GCA_002440945.1	bacteria16991	Rhodobacteraceae bacterium UBA6236
GCA_002440965.1	bacteria16992	Candidatus Omnitrophica bacterium UBA6233
GCA_002440975.1	bacteria16993	Bacteroidales bacterium UBA6229
GCA_002441005.1	bacteria16994	Candidatus Aminicenantes bacterium UBA6228
GCA_002441015.1	bacteria16995	Dehalococcoidia bacterium UBA6227
GCA_002441045.1	bacteria16996	Firmicutes bacterium UBA6226
GCA_002441055.1	bacteria16997	Caulobacteraceae bacterium UBA6225
GCA_002441085.1	bacteria16998	Patescibacteria group bacterium UBA6263
GCA_002441095.1	bacteria16999	Elusimicrobia bacterium UBA6262
GCA_002441125.1	bacteria17000	candidate division WOR-3 bacterium UBA6260
GCA_002441135.1	bacteria17001	Bacillales bacterium UBA6259
GCA_002441145.1	bacteria17002	Candidatus Saccharibacteria bacterium UBA6258
GCA_002441185.1	bacteria17003	Firmicutes bacterium UBA6256
GCA_002441205.1	bacteria17004	Syntrophaceae bacterium UBA6255
GCA_002441215.1	bacteria17005	Bacteroidales bacterium UBA6254
GCA_002441245.1	bacteria17006	Candidatus Omnitrophica bacterium UBA6253
GCA_002441265.1	bacteria17007	Syntrophaceae bacterium UBA6252
GCA_002441285.1	bacteria17008	Candidatus Atribacteria bacterium UBA6251
GCA_002441305.1	bacteria17009	Candidatus Omnitrophica bacterium UBA6249
GCA_002441315.1	bacteria17010	Cellulomonas sp. UBA6250
GCA_002441345.1	bacteria17011	Bacteroidales bacterium UBA6248
GCA_002441365.1	bacteria17012	Thermodesulfobacterium commune
GCA_002441385.1	bacteria17013	Firmicutes bacterium UBA6245
GCA_002441395.1	bacteria17014	Spirochaetaceae bacterium UBA6243
GCA_002441425.1	bacteria17015	Patescibacteria group bacterium UBA6241
GCA_002441445.1	bacteria17016	Pusillimonas sp. UBA6240
GCA_002441465.1	bacteria17017	Propionibacteriaceae bacterium UBA6238
GCA_002441475.1	bacteria17018	Flavobacteriales bacterium UBA6239
GCA_002441495.1	bacteria17019	Synergistaceae bacterium UBA6237
GCA_002441525.1	bacteria17020	Acholeplasmataceae bacterium UBA6235
GCA_002441545.1	bacteria17021	Flavobacteriaceae bacterium UBA6231
GCA_002441555.1	bacteria17022	Thermodesulfobacteriaceae bacterium UBA6232
GCA_002441565.1	bacteria17023	Candidatus Dependentiae bacterium UBA6230
GCA_002441585.1	bacteria17024	Candidatus Saccharibacteria bacterium UBA6224
GCA_002441865.1	bacteria17025	Lachnospiraceae bacterium UBA6452
GCA_002441875.1	bacteria17026	Bacteroidales bacterium UBA6432
GCA_002441935.1	bacteria17027	Mesoplasma lactucae ATCC 49193 
GCA_002441955.1	bacteria17028	Methylomonas koyamae 
GCA_002441975.1	bacteria17029	Acidovorax citrulli 
GCA_002442495.1	bacteria17030	Yersinia ruckeri 
GCA_002442515.1	bacteria17031	Brochothrix thermosphacta 
GCA_002442535.1	bacteria17032	Shigella sonnei 
GCA_002442575.1	bacteria17033	Halomonas hydrothermalis 
GCA_002442595.1	bacteria17034	Borreliella burgdorferi 
GCA_002442615.1	bacteria17035	Bordetella pertussis 
GCA_002442635.1	bacteria17036	Bordetella pertussis 
GCA_002442655.1	bacteria17037	Bordetella pertussis 
GCA_002442675.1	bacteria17038	Bordetella pertussis 
GCA_002442695.1	bacteria17039	Bordetella pertussis 
GCA_002442715.1	bacteria17040	Bordetella pertussis 
GCA_002442735.1	bacteria17041	Bordetella pertussis 
GCA_002442755.1	bacteria17042	Bordetella pertussis 
GCA_002442775.1	bacteria17043	Bordetella pertussis 
GCA_002442795.1	bacteria17044	Bordetella pertussis 
GCA_002442815.1	bacteria17045	Bordetella pertussis 
GCA_002442835.1	bacteria17046	Lactobacillus paracasei 
GCA_002442855.1	bacteria17047	Pseudomonas aeruginosa 
GCA_002442875.1	bacteria17048	Halobacteriovorax marinus 
GCA_002442895.1	bacteria17049	Staphylococcus nepalensis 
GCA_002442915.1	bacteria17050	Staphylococcus pasteuri 
GCA_002442935.1	bacteria17051	Staphylococcus nepalensis 
GCA_002442955.1	bacteria17052	Enterococcus faecium 
GCA_002442975.1	bacteria17053	Staphylococcus aureus 
GCA_002442995.1	bacteria17054	Shigella flexneri 1c 
GCA_002443015.1	bacteria17055	Bacillus altitudinis 
GCA_002443035.1	bacteria17056	Streptococcus thermophilus 
GCA_002443095.1	bacteria17057	Bacillus glycinifermentans 
GCA_002443155.1	bacteria17058	Alcaligenes faecalis 
GCA_002443175.1	bacteria17059	Cycloclasticus sp. PY97N 
GCA_002446875.1	bacteria17060	Mycobacterium tuberculosis 
GCA_002446895.1	bacteria17061	Mycobacterium tuberculosis 
GCA_002446915.1	bacteria17062	Mycobacterium tuberculosis 
GCA_002446935.1	bacteria17063	Mycobacterium tuberculosis 
GCA_002446955.1	bacteria17064	Mycobacterium tuberculosis 
GCA_002446975.1	bacteria17065	Mycobacterium tuberculosis 
GCA_002446995.1	bacteria17066	Mycobacterium tuberculosis 
GCA_002447015.1	bacteria17067	Mycobacterium tuberculosis 
GCA_002447035.1	bacteria17068	Mycobacterium tuberculosis 
GCA_002447055.1	bacteria17069	Mycobacterium tuberculosis 
GCA_002447075.1	bacteria17070	Mycobacterium tuberculosis 
GCA_002447095.1	bacteria17071	Mycobacterium tuberculosis 
GCA_002447115.1	bacteria17072	Mycobacterium tuberculosis 
GCA_002447135.1	bacteria17073	Mycobacterium tuberculosis 
GCA_002447155.1	bacteria17074	Mycobacterium tuberculosis 
GCA_002447175.1	bacteria17075	Mycobacterium tuberculosis 
GCA_002447195.1	bacteria17076	Mycobacterium tuberculosis 
GCA_002447215.1	bacteria17077	Mycobacterium tuberculosis 
GCA_002447235.1	bacteria17078	Mycobacterium tuberculosis 
GCA_002447255.1	bacteria17079	Mycobacterium tuberculosis 
GCA_002447275.1	bacteria17080	Mycobacterium tuberculosis 
GCA_002447295.1	bacteria17081	Mycobacterium tuberculosis 
GCA_002447315.1	bacteria17082	Mycobacterium tuberculosis 
GCA_002447335.1	bacteria17083	Mycobacterium tuberculosis 
GCA_002447355.1	bacteria17084	Mycobacterium tuberculosis 
GCA_002447375.1	bacteria17085	Mycobacterium tuberculosis 
GCA_002447395.1	bacteria17086	Mycobacterium tuberculosis 
GCA_002447415.1	bacteria17087	Mycobacterium tuberculosis 
GCA_002447435.1	bacteria17088	Mycobacterium tuberculosis 
GCA_002447455.1	bacteria17089	Mycobacterium tuberculosis 
GCA_002447475.1	bacteria17090	Mycobacterium tuberculosis 
GCA_002447495.1	bacteria17091	Mycobacterium tuberculosis 
GCA_002447515.1	bacteria17092	Mycobacterium tuberculosis 
GCA_002447535.1	bacteria17093	Mycobacterium tuberculosis 
GCA_002447555.1	bacteria17094	Mycobacterium tuberculosis 
GCA_002447575.1	bacteria17095	Mycobacterium tuberculosis 
GCA_002447595.1	bacteria17096	Mycobacterium tuberculosis 
GCA_002447615.1	bacteria17097	Mycobacterium tuberculosis 
GCA_002447635.1	bacteria17098	Mycobacterium tuberculosis 
GCA_002447655.1	bacteria17099	Mycobacterium tuberculosis 
GCA_002447675.1	bacteria17100	Mycobacterium tuberculosis 
GCA_002447695.1	bacteria17101	Mycobacterium tuberculosis 
GCA_002447715.1	bacteria17102	Mycobacterium tuberculosis 
GCA_002447735.1	bacteria17103	Mycobacterium tuberculosis 
GCA_002447755.1	bacteria17104	Mycobacterium tuberculosis 
GCA_002447775.1	bacteria17105	Mycobacterium tuberculosis 
GCA_002447795.1	bacteria17106	Mycobacterium tuberculosis 
GCA_002447815.1	bacteria17107	Mycobacterium tuberculosis 
GCA_002447835.1	bacteria17108	Mycobacterium tuberculosis 
GCA_002447855.1	bacteria17109	Mycobacterium tuberculosis 
GCA_002447875.1	bacteria17110	Mycobacterium tuberculosis 
GCA_002447895.1	bacteria17111	Mycobacterium tuberculosis 
GCA_002447915.1	bacteria17112	Mycobacterium tuberculosis 
GCA_002447935.1	bacteria17113	Mycobacterium tuberculosis 
GCA_002447955.1	bacteria17114	Mycobacterium tuberculosis 
GCA_002447975.1	bacteria17115	Mycobacterium tuberculosis 
GCA_002447995.1	bacteria17116	Mycobacterium tuberculosis 
GCA_002448015.1	bacteria17117	Mycobacterium tuberculosis 
GCA_002448035.1	bacteria17118	Mycobacterium tuberculosis 
GCA_002448055.1	bacteria17119	Mycobacterium tuberculosis 
GCA_002448075.1	bacteria17120	Mycobacterium tuberculosis 
GCA_002448095.1	bacteria17121	Mycobacterium tuberculosis 
GCA_002448115.1	bacteria17122	Mycobacterium tuberculosis 
GCA_002448135.1	bacteria17123	Mycobacterium tuberculosis 
GCA_002448155.1	bacteria17124	Mycobacterium tuberculosis 
GCA_002448175.1	bacteria17125	Mycobacterium tuberculosis 
GCA_002448195.1	bacteria17126	Mycobacterium tuberculosis 
GCA_002448215.1	bacteria17127	Mycobacterium tuberculosis 
GCA_002448235.1	bacteria17128	Syntrophaceae bacterium UBA6087
GCA_002448255.1	bacteria17129	Lachnospiraceae bacterium UBA7023
GCA_002448265.1	bacteria17130	Lachnospiraceae bacterium UBA7020
GCA_002448285.1	bacteria17131	Elusimicrobia bacterium UBA7019
GCA_002448305.1	bacteria17132	Selenomonadales bacterium UBA7018
GCA_002448335.1	bacteria17133	Lachnospiraceae bacterium UBA7015
GCA_002448345.1	bacteria17134	Prevotellaceae bacterium UBA7002
GCA_002448355.1	bacteria17135	Lachnospira sp. UBA7007
GCA_002448395.1	bacteria17136	Lachnospiraceae bacterium UBA6998
GCA_002448415.1	bacteria17137	Prevotellaceae bacterium UBA6995
GCA_002448435.1	bacteria17138	Ruminococcaceae bacterium UBA6997
GCA_002448445.1	bacteria17139	Treponema sp. UBA6988
GCA_002448475.1	bacteria17140	Verrucomicrobia bacterium UBA6982
GCA_002448495.1	bacteria17141	Selenomonas ruminantium
GCA_002448515.1	bacteria17142	Prevotella sp. UBA6975
GCA_002448535.1	bacteria17143	Micavibrio sp. UBA6971
GCA_002448555.1	bacteria17144	Flavobacteriales bacterium UBA6969
GCA_002448575.1	bacteria17145	Micavibrio sp. UBA6964
GCA_002448595.1	bacteria17146	Alphaproteobacteria bacterium UBA6962
GCA_002448605.1	bacteria17147	Rhodobacteraceae bacterium UBA6961
GCA_002448635.1	bacteria17148	Dehalococcoidia bacterium UBA6950
GCA_002448655.1	bacteria17149	Akkermansiaceae bacterium UBA6946
GCA_002448675.1	bacteria17150	Candidatus Microthrix sp. UBA6948
GCA_002448695.1	bacteria17151	Alteromonadaceae bacterium UBA6945
GCA_002448715.1	bacteria17152	Candidatus Microthrix sp. UBA6944
GCA_002448735.1	bacteria17153	Pseudomonas oleovorans
GCA_002448755.1	bacteria17154	Candidatus Marinimicrobia bacterium UBA6936
GCA_002448775.1	bacteria17155	Nitrosomonadaceae bacterium UBA6933
GCA_002448795.1	bacteria17156	Candidatus Marinimicrobia bacterium UBA6931
GCA_002448815.1	bacteria17157	Micavibrio sp. UBA6929
GCA_002448835.1	bacteria17158	Candidatus Microthrix sp. UBA6925
GCA_002448845.1	bacteria17159	Candidatus Marinimicrobia bacterium UBA6924
GCA_002448875.1	bacteria17160	Proteobacteria bacterium UBA6920
GCA_002448895.1	bacteria17161	Proteobacteria bacterium UBA6914
GCA_002448905.1	bacteria17162	Desulfobulbaceae bacterium UBA6913
GCA_002448935.1	bacteria17163	Proteobacteria bacterium UBA6903
GCA_002448955.1	bacteria17164	Proteobacteria bacterium UBA6901
GCA_002448975.1	bacteria17165	Nitrospiraceae bacterium UBA6898
GCA_002448995.1	bacteria17166	Leclercia adecarboxylata
GCA_002449015.1	bacteria17167	Microbacteriaceae bacterium UBA6891
GCA_002449025.1	bacteria17168	Prevotella sp. UBA6890
GCA_002449055.1	bacteria17169	Bifidobacterium sp. UBA6889
GCA_002449065.1	bacteria17170	Verrucomicrobia bacterium UBA6888
GCA_002449095.1	bacteria17171	Bacteroidales bacterium UBA6885
GCA_002449105.1	bacteria17172	Bacteroidales bacterium UBA6884
GCA_002449135.1	bacteria17173	Bacillales bacterium UBA6879
GCA_002449145.1	bacteria17174	Catabacter sp. UBA6880
GCA_002449175.1	bacteria17175	Porphyromonadaceae bacterium UBA6876
GCA_002449185.1	bacteria17176	Porphyromonadaceae bacterium UBA6874
GCA_002449215.1	bacteria17177	Prevotella sp. UBA6870
GCA_002449225.1	bacteria17178	Bacteroidales bacterium UBA6871
GCA_002449255.1	bacteria17179	Prevotellaceae bacterium UBA6854
GCA_002449265.1	bacteria17180	Bacillales bacterium UBA6865
GCA_002449295.1	bacteria17181	Prevotellaceae bacterium UBA6850
GCA_002449305.1	bacteria17182	Treponema sp. UBA6852
GCA_002449335.1	bacteria17183	Succinatimonas sp. UBA6849
GCA_002449345.1	bacteria17184	Prevotellaceae bacterium UBA6848
GCA_002449375.1	bacteria17185	Porphyromonadaceae bacterium UBA6846
GCA_002449395.1	bacteria17186	Ruminococcaceae bacterium UBA6845
GCA_002449415.1	bacteria17187	Bacteroidales bacterium UBA6837
GCA_002449425.1	bacteria17188	Treponema sp. UBA6844
GCA_002449455.1	bacteria17189	Bacteroidales bacterium UBA6833
GCA_002449475.1	bacteria17190	Pseudomonas stutzeri
GCA_002449495.1	bacteria17191	Bacteroidales bacterium UBA7021
GCA_002449505.1	bacteria17192	Bacteroidales bacterium UBA7022
GCA_002449535.1	bacteria17193	Prevotellaceae bacterium UBA7017
GCA_002449555.1	bacteria17194	Atopobiaceae bacterium UBA7016
GCA_002449575.1	bacteria17195	Ruminococcus sp. UBA7014
GCA_002449585.1	bacteria17196	Ruminococcus sp. UBA7013
GCA_002449595.1	bacteria17197	Lachnospiraceae bacterium UBA7012
GCA_002449635.1	bacteria17198	Clostridiales bacterium UBA7011
GCA_002449655.1	bacteria17199	Prevotella bryantii
GCA_002449665.1	bacteria17200	Bacteroidales bacterium UBA7009
GCA_002449695.1	bacteria17201	Verrucomicrobia bacterium UBA7008
GCA_002449715.1	bacteria17202	Succinatimonas sp. UBA7006
GCA_002449735.1	bacteria17203	Bacteroidales bacterium UBA7005
GCA_002449755.1	bacteria17204	Bacillales bacterium UBA7004
GCA_002449765.1	bacteria17205	Fibrobacter sp. UBA7003
GCA_002449785.1	bacteria17206	Clostridiales bacterium UBA7001
GCA_002449795.1	bacteria17207	Kandleria vitulina
GCA_002449835.1	bacteria17208	Clostridiales bacterium UBA6999
GCA_002449845.1	bacteria17209	Prevotella sp. UBA6994
GCA_002449865.1	bacteria17210	Kandleria sp. UBA6996
GCA_002449885.1	bacteria17211	Prevotellaceae bacterium UBA6993
GCA_002449915.1	bacteria17212	Oribacterium sp. UBA6992
GCA_002449935.1	bacteria17213	Catabacter sp. UBA6989
GCA_002449945.1	bacteria17214	Bacteroidales bacterium UBA6990
GCA_002449955.1	bacteria17215	Lachnospiraceae bacterium UBA6987
GCA_002449995.1	bacteria17216	Lachnospiraceae bacterium UBA6986
GCA_002450015.1	bacteria17217	Cyanobacteria bacterium UBA6984
GCA_002450025.1	bacteria17218	Bacteroidales bacterium UBA6983
GCA_002450035.1	bacteria17219	Bacillales bacterium UBA6985
GCA_002450075.1	bacteria17220	Clostridiales bacterium UBA6981
GCA_002450095.1	bacteria17221	Mageeibacillus sp. UBA6980
GCA_002450115.1	bacteria17222	Kandleria vitulina
GCA_002450125.1	bacteria17223	Bacteroidales bacterium UBA6978
GCA_002450155.1	bacteria17224	Mageeibacillus sp. UBA6976
GCA_002450165.1	bacteria17225	Prevotellaceae bacterium UBA6974
GCA_002450195.1	bacteria17226	Kandleria sp. UBA6973
GCA_002450215.1	bacteria17227	Opitutae bacterium UBA6972
GCA_002450235.1	bacteria17228	Flavobacteriales bacterium UBA6970
GCA_002450255.1	bacteria17229	Gammaproteobacteria bacterium UBA6968
GCA_002450275.1	bacteria17230	Gammaproteobacteria bacterium UBA6966
GCA_002450295.1	bacteria17231	Deltaproteobacteria bacterium UBA6967
GCA_002450305.1	bacteria17232	Cyanobacteria bacterium UBA6965
GCA_002450335.1	bacteria17233	Rhodobiaceae bacterium UBA6963
GCA_002450355.1	bacteria17234	Gemmatimonadales bacterium UBA6960
GCA_002450365.1	bacteria17235	Gemmatimonadales bacterium UBA6959
GCA_002450395.1	bacteria17236	Opitutales bacterium UBA6958
GCA_002450405.1	bacteria17237	Deinococcaceae bacterium UBA6957
GCA_002450435.1	bacteria17238	Dehalococcoidia bacterium UBA6956
GCA_002450445.1	bacteria17239	Dehalococcoidia bacterium UBA6955
GCA_002450465.1	bacteria17240	Microbacteriaceae bacterium UBA6954
GCA_002450485.1	bacteria17241	Dehalococcoidia bacterium UBA6953
GCA_002450515.1	bacteria17242	Dehalococcoidia bacterium UBA6952
GCA_002450535.1	bacteria17243	Candidatus Marinimicrobia bacterium UBA6947
GCA_002450545.1	bacteria17244	Dehalococcoidia bacterium UBA6951
GCA_002450565.1	bacteria17245	Pseudomonadaceae bacterium UBA6949
GCA_002450595.1	bacteria17246	Gemmatimonadales bacterium UBA6943
GCA_002450605.1	bacteria17247	Alteromonas australica
GCA_002450635.1	bacteria17248	Pseudomonadaceae bacterium UBA6941
GCA_002450655.1	bacteria17249	Gammaproteobacteria bacterium UBA6940
GCA_002450675.1	bacteria17250	Candidatus Marinimicrobia bacterium UBA6939
GCA_002450685.1	bacteria17251	Idiomarina sp. UBA6937
GCA_002450715.1	bacteria17252	Bacteriovoracaceae bacterium UBA6935
GCA_002450735.1	bacteria17253	Gemmatimonadales bacterium UBA6934
GCA_002450755.1	bacteria17254	Deltaproteobacteria bacterium UBA6930
GCA_002450765.1	bacteria17255	Gemmatimonadales bacterium UBA6932
GCA_002450785.1	bacteria17256	Thalassolituus sp. UBA6928
GCA_002450815.1	bacteria17257	Dehalococcoidia bacterium UBA6927
GCA_002450835.1	bacteria17258	Dehalococcoidia bacterium UBA6926
GCA_002450845.1	bacteria17259	Flavobacteriales bacterium UBA6923
GCA_002450875.1	bacteria17260	Pseudomonas oleovorans
GCA_002450895.1	bacteria17261	Proteobacteria bacterium UBA6921
GCA_002450905.1	bacteria17262	Spirochaetia bacterium UBA6919
GCA_002450925.1	bacteria17263	Thiobacillus sp. UBA6918
GCA_002450945.1	bacteria17264	Proteobacteria bacterium UBA6917
GCA_002450975.1	bacteria17265	Proteobacteria bacterium UBA6915
GCA_002450985.1	bacteria17266	Acidimicrobiia bacterium UBA6912
GCA_002450995.1	bacteria17267	Proteobacteria bacterium UBA6916
GCA_002451015.1	bacteria17268	Acidobacteria bacterium UBA6911
GCA_002451055.1	bacteria17269	Nitrospira sp. UBA6909
GCA_002451065.1	bacteria17270	Betaproteobacteria bacterium UBA6910
GCA_002451085.1	bacteria17271	Proteobacteria bacterium UBA6908
GCA_002451095.1	bacteria17272	Nitrospiraceae bacterium UBA6907
GCA_002451135.1	bacteria17273	Nitrospiraceae bacterium UBA6902
GCA_002451155.1	bacteria17274	Ignavibacteria bacterium UBA6906
GCA_002451165.1	bacteria17275	Nitrospiraceae bacterium UBA6905
GCA_002451175.1	bacteria17276	Betaproteobacteria bacterium UBA6904
GCA_002451215.1	bacteria17277	Proteobacteria bacterium UBA6900
GCA_002451235.1	bacteria17278	Patescibacteria group bacterium UBA6899
GCA_002451245.1	bacteria17279	Pseudomonas stutzeri
GCA_002451275.1	bacteria17280	Planctomycetaceae bacterium UBA6894
GCA_002451285.1	bacteria17281	Acidimicrobiaceae bacterium UBA6895
GCA_002451315.1	bacteria17282	Sphingobacterium sp. UBA6893
GCA_002451325.1	bacteria17283	Pseudomonas stutzeri
GCA_002451355.1	bacteria17284	Bacteroidales bacterium UBA6887
GCA_002451375.1	bacteria17285	Bacillales bacterium UBA6886
GCA_002451385.1	bacteria17286	Bacillales bacterium UBA6883
GCA_002451395.1	bacteria17287	Catabacter sp. UBA6882
GCA_002451435.1	bacteria17288	Bifidobacterium sp. UBA6881
GCA_002451455.1	bacteria17289	Bacteroidales bacterium UBA6878
GCA_002451465.1	bacteria17290	Bacillales bacterium UBA6877
GCA_002451485.1	bacteria17291	bacterium UBA6875
GCA_002451515.1	bacteria17292	Verrucomicrobia bacterium UBA6873
GCA_002451535.1	bacteria17293	Bifidobacterium sp. UBA6869
GCA_002451555.1	bacteria17294	Prevotella sp. UBA6866
GCA_002451575.1	bacteria17295	Alphaproteobacteria bacterium UBA6864
GCA_002451595.1	bacteria17296	Porphyromonadaceae bacterium UBA6863
GCA_002451615.1	bacteria17297	Bacteroidales bacterium UBA6862
GCA_002451635.1	bacteria17298	Verrucomicrobia bacterium UBA6861
GCA_002451655.1	bacteria17299	Bifidobacterium sp. UBA6860
GCA_002451675.1	bacteria17300	Porphyromonadaceae bacterium UBA6859
GCA_002451695.1	bacteria17301	Prevotellaceae bacterium UBA6858
GCA_002451715.1	bacteria17302	Ruminococcaceae bacterium UBA6857
GCA_002451735.1	bacteria17303	Ruminococcaceae bacterium UBA6856
GCA_002451755.1	bacteria17304	Ruminococcaceae bacterium UBA6855
GCA_002451775.1	bacteria17305	Porphyromonadaceae bacterium UBA6853
GCA_002451795.1	bacteria17306	Bacteroidales bacterium UBA6851
GCA_002451815.1	bacteria17307	Spirochaetales bacterium UBA6847
GCA_002451835.1	bacteria17308	Bacteroidales bacterium UBA6843
GCA_002451855.1	bacteria17309	Ruminococcaceae bacterium UBA6842
GCA_002451875.1	bacteria17310	Bacteroidales bacterium UBA6841
GCA_002451895.1	bacteria17311	Spirochaetales bacterium UBA6840
GCA_002451915.1	bacteria17312	Bifidobacterium sp. UBA6839
GCA_002451935.1	bacteria17313	Verrucomicrobia bacterium UBA6838
GCA_002451955.1	bacteria17314	Prevotella sp. UBA6836
GCA_002451975.1	bacteria17315	Bifidobacterium sp. UBA6835
GCA_002451995.1	bacteria17316	Spirochaetales bacterium UBA6834
GCA_002452015.1	bacteria17317	Prevotellaceae bacterium UBA6832
